Post ID,Title,Publish time,Post type,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks
627331249429646,#VirginiaEnergy is #hiring a Coal Reclamation Inspector! Be sure to apply by June 19th here: https://ow.ly/OTWr50OIXFS,6/8/2023,Photos,624,553,8,6,0,2,32,8,7,17
626829302813174,For more information: https://townhall.virginia.gov/l/ViewMeeting.cfm?MeetingID=38080 #VirginiaEnergy #PublicNotice,6/7/2023,Photos,247,221,0,0,0,0,3,1,,2
626700409492730,"Does this bear have his General Mineral Mining certification? 🐻 Our #VirginiaEnergy inspector thought he might just be reporting to work at this quarry in Bluefield. #Didyouknow black bears are very adaptable? As long as they can find food, water, cover and a good denning site-- they can call it home.",6/7/2023,Photos,966,918,16,16,0,0,23,11,12,
625667486262689,"It’s #MappingMonday! The #geology #map of Wytheville area, #Virginia includes numerous sinkholes that form when limestone dissolves over time as water passes through the rock. Download for free here: https://tinyurl.com/2p9acvkd
#VirginiaEnergy",6/5/2023,Photos,1262,1150,31,21,5,5,27,9,17,1
624191069743664,"Our #SaturdaySpotlight features Will Clear. Will is #VirginiaEnergy’s Deputy Director and oversees our regulatory and geology programs as well as the State Energy Office. Will has a background in accounting, graduating from Emory & Henry College and then receiving his Master’s from the University of Tennessee. You’ll find Will working an orchard on the weekends as a hobby farmer.",6/3/2023,Photos,1128,1038,52,46,3,3,72,5,67,
623753623120742,#VirginiaEnergy is hiring a temporary Geologist interested in mineral resources! Collaborate with our experienced geologists both in office and in the field to compile geologic maps and mineral resources information to support critical mineral and coastal resiliency projects. Great opportunity for a recent graduate who is ready to get the experience to push their career or education forward. Email Anne.Grassler@energy.virginia.gov for more information!,6/2/2023,Photos,650,572,6,4,0,2,11,6,5,
623734326456005,We can't find fault with this #FieldworkFriday picture! Our #VirginiaEnergy geologist took this photo in the Dabneys area while gathering research for a geologic map. Faults are a surface between two rock bodies where one side has slid past the other.,6/2/2023,Photos,682,627,5,4,0,1,11,7,4,
623619553134149,#VirginiaEnergy welcomes Mark McCoy! Mark will be a Training Compliance Specialist for our Coal Mine Safety team.,6/2/2023,Photos,5919,5343,842,638,189,15,947,109,838,
623536483142456,"Congratulations to Wellmore Coal Company for winning the 38th annual Governor’s Cup Mine Rescue Competition co-hosted by #VirginiaEnergy and the Metallurgical Coal Producers Association. 

Learn more about this unique training opportunity here: http://ow.ly/e4zA50OCpZ8 

Pictured : front:  Anthony Grizzle and Jordan Corry  back: Barbara Altizer, Metallurgical Coal Producers Association, Chris Turner, Will Altizer, Shannon Moore, Johnny Branh, Brandon Rasnake, Joey Fuller and Randy Moore, Virginia Energy Director of Coal Programs",6/2/2023,Photos,3523,3216,163,132,23,8,340,188,146,6
623205309842240,#VirginiaEnergy is hiring a temporary Geologic Technician focusing on geologic mapping! Collaborate with our experienced geologists creating geologic maps and geodatabases and provide field and lab support for projects. Great opportunity for a recent graduate who is ready to get the experience to push their career or education forward. Email Anne.Grassler@energy.virginia.gov for more information!,6/1/2023,Photos,1407,1234,40,18,11,11,95,10,85,
623184283177676,For more information: https://townhall.virginia.gov/l/ViewMeeting.cfm?MeetingID=38085 #VirginiaEnergy #PublicNotice,6/1/2023,Photos,309,271,0,0,0,0,3,,,3
623065983189506,"How about a #ThrowbackThursday?  Cardinal News  put together a great Q&A on #nuclear back in January. ICYMI, here's where you can find it: http://ow.ly/1laJ50OB7PO #VirginiaEnergy",6/1/2023,Links,268,235,0,0,0,0,1,,,1
723911669771603,#VirginiaEnergy’s Coal Mine Safety trainers decided to test their electrical students’ knowledge with a little game of bingo. They designed the game for an electrical retraining class and say it got very competitive. Pictured are the winners of the new take on the classic game.,11/30/2023,Photos,979,834,20,19,0,1,,,,
723893113106792,"#VirginiaEnergy congratulates Banner Blue Coal Co., Paw Paw 2 South Mine, 43, for 43,184 hours of working without a lost time accident.",11/30/2023,Photos,1310,1231,26,23,2,1,,,,
723873913108712,#Didyouknow the first commercial natural gas well drilled in Virginia was near Bristol in 1931? Learn more about the history of natural gas on #VirginiaEnergy’s website here: https://www.energy.virginia.gov/gas-oil/History.shtml,11/30/2023,Photos,2896,2535,127,99,16,12,,,,
723781363117967,"What does a pen, a pocketknife, a coin and even a flamingo have in common? They're all everyday objects geologists use for scale when taking photos. Retired #VirginiaEnergy geologist Gerry Wilkes used a plastic flamingo as scale in his photos! #ThrowbackThursday",11/30/2023,Photos,870,820,12,10,0,2,,,,
723345956494841,"Nuclear energy has been powering the United States for nearly 60 years. On average, it produces around one gigawatt per plant! How much power is that exactly? Learn more here: https://ow.ly/omsb50QcGwe #VirginiaEnergy",11/29/2023,Photos,811,737,66,58,1,7,,,,
723336513162452,#VirginiaEnergy welcomes Mason Trimble! Mason will be a program manager with our Virginia Energy Management Program.,11/29/2023,Photos,705,634,9,9,0,0,,,,
723326119830158,"#VirginiaEnergy congratulates Capital Coal Corp., No. 11 Mine, for 49,229 hours of working without a lost time accident.",11/29/2023,Photos,6159,5504,286,258,13,15,,,,
723231216506315,#VirginiaEnergy welcomes Mason Trimble to the State Energy Office! Mason will be a program manager with our Virginia Energy Management Program (VEMP).,11/29/2023,Photos,449,404,6,6,0,0,,,,
723176183178485,Check out this week's #WildlifeWednesday! A #VirginiaEnergy Inspector snapped a beautiful picture of a deer enjoying a fall day in Appalachia on a reclaimed mine site! Look at the gorgeous fall colors!,11/29/2023,Photos,1148,1090,11,10,0,1,,,,
722811409881629,"#VirginiaEnergy congratulates Wayne Fields for winning the Bill Clemons Award at the National Mine Rescue Association - NMRAal Banquet. 
Pictured left to right: Danny Mann, Jeb Turner, David Asbury, Wayne Fields, Tom Asbury, Barry Compton, and Sammy Fleming",11/28/2023,Photos,899,828,23,22,1,0,,,,
722794579883312,"#VirginiaEnergy is often contacted about energy assistance programs by citizens needing help with heating or cooling bills. While we are not the agency to offer that program, you can contact our sister agency, The Virginia Department of Social Services, to find out more about getting the help you may need. Check out their website here: https://ow.ly/MAgv50Qc7V9",11/28/2023,Photos,461,422,4,3,0,1,,,,
722775989885171,"#VirginiaEnergy congratulates PB Dirt Movers, Inc., Weller Yard Surface Mine for 13,090 hours of working without a lost time accident.",11/28/2023,Photos,1244,1159,21,19,1,1,,,,
722753613220742,"#VirginiaEnergy welcomes William Altizer! Will be joining our Coal Mine Safety team as an inspector, trainer and to offer technical assistance. Will is also joining Virginia Energy’s mine rescue team.",11/28/2023,Photos,4195,3751,185,139,41,5,,,,
722260749936695,"#VirginiaEnergy congratulates Clintwood JOD, LLC, #57 Miner, for 12,180 hours of working without a lost time accident.",11/27/2023,Photos,1288,1212,22,21,0,1,,,,
722241126605324,This week's #MineSafetyMinute reminds you to protect your hands and arms when working on roof bolting equipment. Take a minute to get some great tips before you start your shift. #VirginiaEnergy #CoalMineSafety #MinerSafety,11/27/2023,Videos,938,887,13,10,1,2,3473.724,5.311,0,0
722221019940668,"Did you know #VirginiaEnergy natural gas inspectors ensure safety and environmental compliance at more than just natural gas wells? They also inspect compressor stations, pipelines until the point of sale and many other structures associated with the industry. Learn more: http://ow.ly/ElGC50HfT5K",11/27/2023,Photos,1486,1382,43,38,1,4,,,,
722134796615957,#Didyouknow that #Virginia is home to various #CriticalMinerals needed for the industry? This map shows areas of the Commonwealth with resource potential for #Tin. Tin is an alloy used for electronics and telecommunications technologies. #MappingMonday https://ow.ly/7F5h50QbAZt,11/27/2023,Photos,940,898,9,7,0,2,,,,
721488020013968,"Our Energizer Em-paw-ee this week is Bertie! Bertie is the kitty of #VirginiaEnergy’s PR Manager Tarah Kesterson. Bertie likes to ninja slap ankles, might be the real life Garfield, loves treats, naps and her daughter Marcie.",11/26/2023,Photos,910,854,8,8,0,0,,,,
721039426725494,Our #SaturdaySpotlight this week is Andrew Cheek! Andrew is a Grant Support Specialist at #VirginiaEnergy.,11/25/2023,Videos,1027,940,15,14,0,1,3381.764,5.047,0,0
720587100104060,#VirginiaEnergy is now offering the  Electric Vehicle Charging Assistance Program (EVCAP) subaward program! This focused program provides underserved communities access to electric vehicle charger installation and many other benefits. Check it out here: https://ow.ly/iScF50Qa73X,11/24/2023,Photos,534,478,6,4,0,2,,,,
720569416772495,"#VirginiaEnergy congratulates Clintwood JOD, LLC, #57 Miner, for 12,180 hours of working without a lost time accident.",11/24/2023,Photos,9419,8840,176,136,17,23,,,,
720481013448002,"🔬 Gain insight into the benefits and advancements of #NuclearEnergy in Virginia. 💡⚛️ 

Watch now and learn more at: https://energy.virginia.gov/renewable-energy/Nuclear.shtml

 #VirginiaEnergy",11/24/2023,Videos,405,354,4,3,0,1,837.446,2.684,0,0
720396646789772,"We at #ViginiaEnergy hope that your Thanksgiving table was as bountiful as this cabbage field that Virginia State Geologist Matt Heller walked in to access rock outcrops in Rural Retreat, VA. The field is on a river floodplain that provides fertile soil for crops. #FieldworkFriday",11/24/2023,Photos,1254,1171,15,15,0,0,,,,
720037073492396,Yes! There are opportunities for you to save energy this #Thanksgiving! Learn more: https://ow.ly/QupG50Qa6LI #VirginiaEnergy,11/23/2023,Photos,722,665,5,4,0,1,,,,
720018010160969,"#VirginiaEnergy congratulates Auger Coal, LLC, Hill Creek Auger Mine for 15,588 hours of working without a lost time accident.",11/23/2023,Photos,1945,1801,46,39,4,3,,,,
719882260174544,Happy #Thanksgiving from everyone at #VirginiaEnergy!,11/23/2023,Videos,1708,1682,21,15,5,1,2615,3.326,0,0
719493736880063,"VirginiaEnergy congratulates Buchanan Minerals LLC., Buchanan Mine #1, for winning Best Reclaimed Vent Shaft at the 2023 Metallurgical Coal Producers Association Awards.",11/22/2023,Photos,4456,3589,74,57,7,10,,,,
719456083550495,#VirginiaEnergy employees are thankful for a lot this year! Happy #Thanksgiving 🦃!,11/22/2023,Videos,1400,1330,38,32,3,3,6300.961,7.048,0,0
719389543557149,What is a turkey's favorite dessert? A peach gobbler! Our #WildlifeWednesday may be the luckiest turkey this #Thanksgiving. #Didyouknow turkey was most likely not served on the First Thanksgiving? The pilgrims most likely ate seafood such as lobsters or oysters! #VirginiaEnergy,11/22/2023,Photos,903,867,12,10,0,2,,,,
719323690230401,"#VirginiaEnergy offices will close Wednesday, November 23rd at 12 pm and re-open on Monday, November 28th with regular hours.",11/22/2023,Photos,598,547,3,3,0,0,,,,
719002733595830,"Take advantage of the Rural Energy for America Program(REAP)! REAP provides guaranteed loan financing and grant funding to agricultural producers and rural small businesses. Learn more here: https://ow.ly/rLtr50Qa1UV""",11/21/2023,Photos,346,314,1,1,0,0,,,,
718986100264160,"#VirginiaEnergy congratulates Dickenson-Russell Contura, LLC, McClure Preparation Plant for winning Best Active Fill at the 2023 Metallurgical Coal Producers Association Awards.",11/21/2023,Photos,3137,2984,64,56,3,5,,,,
718932980269472,"#VirginiaEnergy got a tour of the first shared #solar project to come online in the Commonwealth.  This Dimension Renewable Energy project in Waynesboro will save about 1,200 subscribers 10% on their monthly energy bills. Learn more about shared solar: https://energy.virginia.gov/renewable-energy/SS_CS.shtml",11/21/2023,Photos,588,525,5,4,0,1,,,,
718808203615283,"Small modular reactors have varying sizes, coolants and fuels – from light water to gas, liquid metal and molten salt to different nuclear fuels. Learn more here: https://ow.ly/l5cz50Q9zIB",11/21/2023,Photos,797,769,6,5,0,1,,,,
718444126985024,Take less than a minute and learn some safety tips for underground #mining near #naturalgas wells. #VirginiaEnergy's Anthony Sturgill lets you know how to properly notify our agency and other operators in this week's #MineSafetyMinute.,11/20/2023,Videos,693,653,5,4,0,1,1686.421,3.674,0,0
718426766986760,Happy Thanksgiving week! For #MappingMonday consider hiking the Turkey Ridge Trail at Fairy Stone State Park. The trail takes you along ancient sediments of the Lynchburg Group as seen in the #geology #map of the Philpott Lake quadrangle #Virginia. Download for free here: https://ow.ly/uK4i50Q9A8Z,11/20/2023,Photos,1704,1628,40,30,5,5,,,,
